id,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4640772,7/17/2014,464000.0,6BHK,2300 sqft,3404 sqft,2.0,0,average,average,1600,700,1920,1994,98133,47.7067,-122.343,1560 sqft,1312 sqft
3200950,4/22/2015,320000.0,4BHK,1550 sqft,7579 sqft,2.0,0,average,average,1550,0,1993,1869,98038,47.354,-122.047,1630 sqft,6397 sqft
4650236,1/14/2015,465000.0,3BHK,2714 sqft,17936 sqft,2.0,0,average,good,2714,0,2005,1869,98001,47.3185,-122.275,2590 sqft,18386 sqft
4770164,5/27/2014,477000.0,4BHK,1720 sqft,6270 sqft,2.0,0,average,average,1720,0,1978,1869,98118,47.5458,-122.268,2130 sqft,8700 sqft
15100768,2/21/2015,1510000.0,5BHK,3300 sqft,33474 sqft,1.0,0,average,good,1870,1430,1957,1991,98040,47.5673,-122.21,3836 sqft,20953 sqft
4458690,3/7/2014,445838.0,3BHK,2250 sqft,5692 sqft,2.0,0,average,average,2250,0,2000,1869,98146,47.5133,-122.379,1320 sqft,5390 sqft
10700504,8/28/2014,1070000.0,2BHK,362.31 sqm,1380.8655999999999 sqm,1.0,0,average,average,1950,1950,1947,1869,98144,47.5884,-122.291,239.682 sqm,481.5936 sqm
4670540,10/23/2014,467000.0,2BHK,1320 sqft,10800 sqft,1.0,0,good,average,1320,0,1947,1869,98177,47.7145,-122.367,2120 sqft,12040 sqft
6860035,8/22/2014,686000.0,4BHK,2760 sqft,6440 sqft,2.0,0,average,good,2760,0,1999,1869,98075,47.5836,-122.026,3070 sqft,8127 sqft
2800295,6/5/2014,279950.0,3BHK,1750 sqft,9750 sqft,1.0,0,average,average,1350,400,1961,1869,98198,47.398,-122.299,1900 sqft,10125 sqft
5270575,9/4/2014,527000.0,4BHK,2330 sqft,19436 sqft,2.0,0,average,average,2330,0,1987,1869,98011,47.7663,-122.215,1910 sqft,10055 sqft
3250432,9/18/2014,325000.0,3BHK,2220 sqft,16020 sqft,1.0,0,good,average,1780,440,1966,1869,98030,47.3758,-122.217,2080 sqft,9583 sqft
3280164,9/3/2014,328000.0,3BHK,2020 sqft,8379 sqft,2.0,0,average,average,2020,0,1994,1869,98038,47.3828,-122.023,2020 sqft,8031 sqft
3900830,6/4/2014,390000.0,3BHK,1250 sqft,7500 sqft,1.0,0,very good,average,1250,0,1942,1869,98146,47.5123,-122.373,1280 sqft,7392 sqft
4800196,3/9/2015,479950.0,2BHK,140.279 sqm,605.3364 sqm,1.0,0,average,average,1510,0,2005,1869,98053,47.7076,-122.013,152.356 sqm,558.2361 sqm
2350326,1/15/2015,235000.0,3BHK,1430 sqft,15246 sqft,1.0,0,good,average,980,450,1961,1869,98031,47.4075,-122.214,1960 sqft,13068 sqft
5165868,3/3/2015,516500.0,3BHK,137.492 sqm,439.3241 sqm,2.0,0,average,average,1480,0,2004,1869,98053,47.6794,-122.034,209.025 sqm,439.3241 sqm
6550784,13/4/2015,655000.0,2BHK,1450 sqft,15798 sqft,2.0,1,average,average,1230,220,1915,1978,98166,47.4497,-122.375,2030 sqft,13193 sqft
5000453,6/16/2014,500000.0,4BHK,2280 sqft,15347 sqft,1.0,0,very good,average,2280,0,1960,1869,98059,47.5218,-122.164,2280 sqft,15347 sqft
3150505,11/21/2014,315000.0,6BHK,273.126 sqm,682.8149999999999 sqm,1.0,0,average,average,1780,1160,1978,1869,98023,47.3103,-122.339,196.94799999999998 sqm,765.1243999999999 sqm
4750722,9/2/2014,475000.0,3BHK,230.392 sqm,490.512 sqm,1.5,0,very good,average,1620,860,1947,1869,98108,47.5575,-122.303,194.161 sqm,445.91999999999996 sqm
10300663,6/10/2014,1030000.0,5BHK,3760 sqft,28040 sqft,2.0,0,average,good,3760,0,1983,1869,98033,47.6489,-122.183,3430 sqft,35096 sqft
4100729,3/20/2015,410000.0,4BHK,1970 sqft,4740 sqft,1.5,0,average,average,1670,300,1904,2005,98122,47.6136,-122.303,1510 sqft,4740 sqft
8000407,7/1/2014,800000.0,3BHK,3830 sqft,221284 sqft,2.0,0,average,good,3530,300,1993,1869,98077,47.7641,-122.023,2920 sqft,148539 sqft
4720168,5/29/2014,472000.0,6BHK,409.68899999999996 sqm,1303.7586 sqm,1.0,0,good,good,2350,2060,1965,1869,98003,47.3376,-122.324,241.54 sqm,1299.4851999999998 sqm
2250030,8/12/2014,225000.0,3BHK,1430 sqft,8505 sqft,1.0,0,good,average,1430,0,1968,1869,98003,47.3173,-122.319,1190 sqft,8640 sqft
4550951,27/1/2015,455000.0,2BHK,1430 sqft,5000 sqft,1.5,0,poor,average,1430,0,1925,1869,98115,47.6727,-122.299,1450 sqft,3750 sqft
2250808,27/4/2015,225000.0,3BHK,1300 sqft,8316 sqft,1.0,0,good,average,1300,0,1954,1869,98002,47.3221,-122.216,1260 sqft,8316 sqft
4800392,8/26/2014,480000.0,2BHK,1030 sqft,3060 sqft,1.0,0,good,average,790,240,1918,1869,98103,47.6779,-122.353,1390 sqft,3060 sqft
3630294,2/12/2015,363000.0,3BHK,2740 sqft,11872 sqft,2.0,0,average,good,2740,0,1990,1869,98023,47.3076,-122.395,2570 sqft,10377 sqft
24000083,9/29/2014,2400000.0,4BHK,3650 sqft,8354 sqft,1.0,1,average,good,1830,1820,2000,1869,98074,47.6338,-122.072,3120 sqft,18841 sqft
1810265,2/26/2015,181000.0,2BHK,720 sqft,5120 sqft,1.0,0,average,average,720,0,1954,1869,98106,47.5218,-122.357,1150 sqft,2566 sqft
4810492,22/4/2015,481000.0,3BHK,144.924 sqm,278.7 sqm,1.0,0,good,average,770,790,1918,1869,98103,47.6846,-122.345,129.131 sqm,278.7 sqm
2600285,23/9/2014,260000.0,3BHK,168.149 sqm,669.7161 sqm,1.0,0,good,average,1240,570,1978,1869,98032,47.3656,-122.278,162.575 sqm,669.7161 sqm
4550632,5/13/2014,455000.0,4BHK,3360 sqft,7685 sqft,2.0,0,average,good,3360,0,2001,1869,98058,47.4369,-122.111,3060 sqft,6567 sqft
4150337,4/1/2015,415000.0,3BHK,140.279 sqm,3365.2095999999997 sqm,2.0,0,average,average,1510,0,1991,1869,98045,47.4616,-121.711,160.71699999999998 sqm,3365.2095999999997 sqm
3495982,4/21/2015,349500.0,3BHK,1400 sqft,3538 sqft,1.0,0,average,average,800,600,1953,1869,98118,47.5405,-122.27,1620 sqft,6331 sqft
2450734,9/29/2014,245000.0,3BHK,1730 sqft,7442 sqft,2.0,0,average,average,1730,0,1987,1869,98030,47.3507,-122.178,1630 sqft,6458 sqft
5925687,19/5/2014,592500.0,2BHK,1420 sqft,9191 sqft,1.5,0,very good,average,1420,0,1928,1869,98115,47.6979,-122.32,1420 sqft,6816 sqft
3850405,10/20/2014,385000.0,4BHK,2360 sqft,7620 sqft,1.0,0,good,average,1180,1180,1955,1869,98106,47.5278,-122.345,1910 sqft,7620 sqft
2550307,11/24/2014,255000.0,3BHK,1230 sqft,10170 sqft,1.0,0,average,average,1230,0,1979,1869,98045,47.4437,-121.772,1380 sqft,10098 sqft
6930438,29/8/2014,693000.0,4BHK,228.534 sqm,411.0825 sqm,2.0,0,average,average,2460,0,2006,1869,98052,47.7048,-122.109,277.771 sqm,525.7211 sqm
7800755,12/2/2014,780000.0,3BHK,1660 sqft,4400 sqft,1.5,0,average,average,1460,200,1911,1869,98112,47.6362,-122.302,1660 sqft,4400 sqft
2370960,24/10/2014,237000.0,3BHK,1270 sqft,8470 sqft,1.0,0,good,average,1270,0,1960,1869,98198,47.4207,-122.29,1600 sqft,8470 sqft
5250044,12/16/2014,525000.0,3BHK,2100 sqft,40510 sqft,2.0,0,average,good,1320,780,1979,1869,98074,47.6154,-122.047,2380 sqft,33450 sqft
4250267,4/28/2015,425000.0,2BHK,770 sqft,5040 sqft,1.0,0,average,poor,770,0,1930,1869,98144,47.5964,-122.299,1330 sqft,2580 sqft
3699434,10/27/2014,369900.0,1BHK,760 sqft,10079 sqft,1.0,1,very good,poor,760,0,1936,1869,98070,47.4683,-122.438,1230 sqft,14267 sqft
2850104,9/29/2014,285000.0,3BHK,1120 sqft,10701 sqft,1.0,0,average,average,1120,0,1954,1869,98106,47.5544,-122.358,1130 sqft,6350 sqft
4150187,8/14/2014,415000.0,2BHK,1070 sqft,4500 sqft,1.0,0,average,average,1070,0,1937,1869,98115,47.6802,-122.29,1320 sqft,4465 sqft
2725008,4/9/2015,272500.0,3BHK,192.303 sqm,919.7099999999999 sqm,1.0,0,average,average,1420,650,1979,1869,98023,47.2988,-122.371,192.303 sqm,766.425 sqm
29000064,5/4/2015,2900000.0,4BHK,469.145 sqm,1867.29 sqm,1.5,0,average,good,4750,300,1982,2008,98004,47.6312,-122.223,361.381 sqm,1863.5739999999998 sqm
13700805,10/7/2014,1370000.0,4BHK,493.299 sqm,5327.4434 sqm,2.0,0,good,good,5310,0,1989,1869,98077,47.7285,-122.042,388.322 sqm,4407.4547 sqm
4360982,1/5/2015,436000.0,2BHK,1040 sqft,7538 sqft,1.0,0,good,average,1040,0,1939,1869,98133,47.7107,-122.352,1440 sqft,7530 sqft
2100652,10/17/2014,210000.0,3BHK,1700 sqft,11390 sqft,1.0,0,good,average,1700,0,1967,1869,98003,47.3271,-122.323,1350 sqft,8164 sqft
2360240,9/25/2014,236000.0,3BHK,1300 sqft,5898 sqft,1.0,0,average,average,1300,0,1961,1869,98178,47.5053,-122.255,1320 sqft,7619 sqft
3310352,11/24/2014,331000.0,3BHK,100.332 sqm,121.3274 sqm,1.0,0,average,average,580,500,1954,2003,98199,47.6601,-122.4,133.77599999999998 sqm,206.7025 sqm
3650436,3/20/2015,365000.0,3BHK,2653 sqft,4510 sqft,2.0,0,average,average,2653,0,2006,1869,98031,47.4145,-122.166,2653 sqft,4927 sqft
4500892,1/27/2015,450000.0,3BHK,2290 sqft,16258 sqft,1.0,0,very good,average,2290,0,1960,1869,98058,47.4672,-122.165,1660 sqft,10530 sqft
7700906,13/11/2014,770000.0,4BHK,3820 sqft,26300 sqft,2.0,0,average,good,2850,970,2014,1869,98028,47.7618,-122.261,1860 sqft,12136 sqft
4550952,5/5/2015,455000.0,4BHK,205.309 sqm,4586.9375 sqm,1.0,0,average,average,2210,0,1997,1869,98038,47.3828,-122.071,248.04299999999998 sqm,4587.8665 sqm
4050233,5/5/2015,405000.0,3BHK,2390 sqft,6000 sqft,1.0,0,average,average,1240,1150,1908,1869,98118,47.5362,-122.268,2020 sqft,6000 sqft
3049520,7/3/2014,304900.0,4BHK,2600 sqft,11325 sqft,1.0,0,good,average,1610,990,1969,1869,98031,47.3954,-122.206,1720 sqft,11088 sqft
1700930,2/27/2015,170000.0,2BHK,860 sqft,5265 sqft,1.0,0,average,average,860,0,1931,1869,98178,47.5048,-122.272,1650 sqft,8775 sqft
20500169,5/13/2015,2050000.0,5BHK,3830 sqft,8480 sqft,2.0,0,very good,good,2630,1200,1905,1994,98122,47.6166,-122.287,3050 sqft,7556 sqft
3300521,4/10/2015,330000.0,3BHK,2420 sqft,13959 sqft,1.0,0,good,average,1740,680,1988,1869,98028,47.7486,-122.23,2570 sqft,13300 sqft
3700203,9/5/2014,370000.0,4BHK,2720 sqft,8666 sqft,2.0,0,average,good,2720,0,1992,1869,98030,47.3846,-122.169,2410 sqft,8100 sqft
4670304,10/17/2014,467000.0,5BHK,2500 sqft,13500 sqft,1.0,0,average,average,1850,650,1979,1869,98072,47.7564,-122.144,2300 sqft,9750 sqft
4050272,9/2/2015,405000.0,3BHK,1670 sqft,6720 sqft,1.0,0,average,average,1140,530,1980,1869,98034,47.7198,-122.193,1670 sqft,7320 sqft
6750972,7/2/2014,675000.0,5BHK,2900 sqft,10300 sqft,1.0,0,average,average,1450,1450,1985,1869,98006,47.5461,-122.151,2310 sqft,10300 sqft
5000098,8/12/2014,500000.0,2BHK,152.356 sqm,1309.8899999999999 sqm,1.0,0,good,average,1140,500,1954,1869,98006,47.5712,-122.143,141.208 sqm,1256.6583 sqm
3900521,23/7/2014,389999.0,4BHK,1890 sqft,15770 sqft,2.0,0,good,average,1890,0,1968,1869,98166,47.4281,-122.343,2410 sqft,15256 sqft
6300269,2/24/2015,630000.0,4BHK,2950 sqft,9025 sqft,1.0,0,good,average,1780,1170,1975,1869,98034,47.7128,-122.223,2120 sqft,9600 sqft
3600449,22/10/2014,360000.0,4BHK,2160 sqft,9528 sqft,2.0,0,average,good,2160,0,1992,1869,98001,47.3341,-122.255,2280 sqft,9937 sqft
5800055,10/2/2014,580000.0,4BHK,3280 sqft,11060 sqft,2.0,0,average,average,2270,1010,1986,1869,98056,47.5399,-122.181,2320 sqft,11004 sqft
5500706,7/9/2014,550000.0,3BHK,1970 sqft,4166 sqft,2.0,0,very good,average,1270,700,1929,1869,98126,47.5717,-122.375,2390 sqft,4166 sqft
8790934,7/10/2014,879000.0,4BHK,3360 sqft,22111 sqft,2.0,0,average,good,3360,0,1994,1869,98075,47.5951,-122.017,3150 sqft,11374 sqft
2650590,22/8/2014,265000.0,3BHK,1320 sqft,8959 sqft,1.0,0,average,average,1320,0,1993,1869,98042,47.3536,-122.144,1740 sqft,7316 sqft
4040525,2/6/2014,404000.0,3BHK,2030 sqft,8880 sqft,1.0,0,average,average,1330,700,1963,1869,98108,47.5586,-122.311,2140 sqft,5592 sqft
2675197,5/29/2014,267500.0,3BHK,1590 sqft,11914 sqft,1.0,0,average,average,1090,500,1957,1869,98188,47.4427,-122.274,1630 sqft,9052 sqft
5760534,19/6/2014,576000.0,3BHK,1940 sqft,9000 sqft,1.0,0,good,average,970,970,1948,1869,98117,47.6933,-122.393,2190 sqft,7310 sqft
3150106,1/15/2015,315000.0,3BHK,204.38 sqm,812.875 sqm,1.0,0,good,average,1120,1080,1964,1869,98166,47.476000000000006,-122.337,135.634 sqm,941.9131 sqm
7250134,2/17/2015,725000.0,3BHK,1920 sqft,3300 sqft,1.0,0,good,average,960,960,1913,1869,98112,47.6239,-122.298,1740 sqft,4000 sqft
5500922,4/3/2015,550000.0,4BHK,1800 sqft,7750 sqft,1.0,0,good,average,1400,400,1965,1869,98177,47.7776,-122.384,1800 sqft,8275 sqft
6107569,6/12/2014,610750.0,4BHK,2180 sqft,7297 sqft,2.0,0,average,average,2180,0,1984,1869,98074,47.6459,-122.058,2250 sqft,9781 sqft
6650569,1/8/2015,665000.0,4BHK,3320 sqft,10574 sqft,2.0,0,very good,average,2220,1100,1960,1869,98056,47.5376,-122.18,2720 sqft,8330 sqft
8340776,2/9/2015,834000.0,4BHK,2370 sqft,4000 sqft,1.5,0,very good,average,1980,390,1928,1869,98144,47.601000000000006,-122.294,2440 sqft,5750 sqft
2010282,10/23/2014,201000.0,5BHK,154.214 sqm,7284.1032 sqm,1.5,0,average,average,1660,0,1915,1869,98065,47.529,-121.837,154.214 sqm,7284.1032 sqm
23800665,5/2/2014,2380000.0,5BHK,3650 sqft,9050 sqft,2.0,0,very good,good,3370,280,1921,1869,98119,47.6345,-122.367,2880 sqft,5400 sqft
13800403,6/18/2014,1380000.0,4BHK,4290 sqft,12103 sqft,1.0,0,average,good,2690,1600,1997,1869,98006,47.5503,-122.102,3860 sqft,11244 sqft
3050467,11/5/2014,305000.0,4BHK,1950 sqft,7700 sqft,1.0,0,average,average,1350,600,1979,1869,98058,47.4441,-122.125,2150 sqft,7350 sqft
3900118,11/5/2015,390000.0,3BHK,1930 sqft,64904 sqft,1.0,0,good,average,1930,0,1988,1869,98042,47.346,-122.157,2350 sqft,57500 sqft
5480560,23/7/2014,548000.0,2BHK,1470 sqft,3864 sqft,1.0,0,good,average,1170,300,1916,1869,98103,47.6638,-122.345,1570 sqft,3864 sqft
2688331,11/22/2014,268750.0,4BHK,800 sqft,8775 sqft,1.0,0,average,average,800,0,1943,1869,98166,47.48,-122.336,1310 sqft,8775 sqft
8199243,13/5/2014,819900.0,5BHK,3150 sqft,7119 sqft,2.0,0,average,good,3150,0,2013,1869,98052,47.6759,-122.151,1560 sqft,8384 sqft
5200709,23/10/2014,520000.0,3BHK,2030 sqft,16200 sqft,2.0,0,average,average,2030,0,1984,1869,98027,47.5162,-122.057,2660 sqft,17958 sqft
2300396,21/7/2014,230000.0,3BHK,1450 sqft,11204 sqft,1.0,0,average,average,1450,0,2003,1869,98001,47.2639,-122.252,1520 sqft,9518 sqft
2400954,2/2/2015,240000.0,3BHK,140.279 sqm,952.0391999999999 sqm,1.0,0,average,average,1510,0,1969,1869,98023,47.2929,-122.371,140.279 sqm,906.0536999999999 sqm
2320499,9/5/2014,232000.0,2BHK,1240 sqft,12092 sqft,1.0,0,average,average,960,280,1922,1984,98146,47.4957,-122.352,1820 sqft,7460 sqft
2750680,10/27/2014,274975.0,3BHK,3030 sqft,45004 sqft,2.0,0,average,good,3030,0,1987,1869,98077,47.7721,-122.093,3080 sqft,35781 sqft
7400046,9/5/2014,740000.0,4BHK,2050 sqft,4400 sqft,1.5,0,good,good,2050,0,1922,1869,98102,47.644,-122.319,2320 sqft,5500 sqft
1864602,4/28/2015,186375.0,3BHK,1000 sqft,7636 sqft,1.0,0,poor,average,1000,0,1952,1869,98166,47.472,-122.344,1150 sqft,7600 sqft
2790522,4/16/2015,279000.0,6BHK,2240 sqft,11180 sqft,2.0,0,good,average,2240,0,1955,1869,98198,47.42,-122.323,1590 sqft,7955 sqft
2950415,7/29/2014,295000.0,3BHK,168.149 sqm,978.237 sqm,1.0,0,average,average,1810,0,1991,1869,98022,47.1913,-122.012,177.439 sqm,970.805 sqm
6400371,8/4/2015,640000.0,2BHK,1070 sqft,5000 sqft,1.0,0,average,average,1070,0,1924,1869,98103,47.6666,-122.331,1710 sqft,5000 sqft
5599645,6/2/2014,559900.0,3BHK,2930 sqft,5569 sqft,1.0,0,average,good,1860,1070,2004,1869,98072,47.7648,-122.164,2580 sqft,11045 sqft
2650198,8/26/2014,265000.0,3BHK,1420 sqft,8250 sqft,1.0,0,average,average,1420,0,1954,1869,98133,47.7535,-122.354,1740 sqft,8000 sqft
4250408,9/9/2014,425000.0,3BHK,232.25 sqm,635.4359999999999 sqm,1.0,0,average,average,1300,1200,1957,1869,98125,47.7222,-122.32,146.78199999999998 sqm,807.3938999999999 sqm
3096101,10/17/2014,309600.0,4BHK,1275 sqft,20000 sqft,1.0,0,good,average,1275,0,1991,1869,98070,47.3796,-122.49,1660 sqft,20000 sqft
5523485,7/18/2014,552250.0,4BHK,2580 sqft,5823 sqft,2.0,0,average,average,2580,0,2002,1869,98065,47.5374,-121.875,2380 sqft,5823 sqft
1650369,23/7/2014,165000.0,4BHK,1000 sqft,7134 sqft,1.0,0,average,average,1000,0,1943,1869,98178,47.4897,-122.24,1020 sqft,7138 sqft
3200395,12/5/2014,320000.0,2BHK,1070 sqft,32633 sqft,1.0,0,good,average,1070,0,1930,1869,98059,47.4716,-122.078,1360 sqft,32156 sqft
2990011,4/6/2014,299000.0,1BHK,560 sqft,12120 sqft,1.0,0,average,poor,560,0,1967,1869,98014,47.675,-121.854,1300 sqft,19207 sqft
8550049,9/22/2014,855000.0,4BHK,2270 sqft,10460 sqft,2.0,0,average,good,2270,0,1965,1869,98040,47.5603,-122.222,2610 sqft,10180 sqft
3150952,1/26/2015,315000.0,3BHK,1900 sqft,14400 sqft,1.0,0,good,average,1300,600,1954,1869,98166,47.4147,-122.337,1940 sqft,14400 sqft
4375769,3/12/2014,437500.0,2BHK,990 sqft,3120 sqft,1.0,0,very good,average,790,200,1907,1869,98103,47.68,-122.353,1930 sqft,3120 sqft
2520382,3/24/2015,252000.0,4BHK,143.995 sqm,1839.4199999999998 sqm,1.0,0,good,average,1050,500,1969,1869,98001,47.3117,-122.27,152.356 sqm,2104.5566 sqm
3750727,6/4/2014,375000.0,4BHK,2200 sqft,7475 sqft,1.0,0,very good,average,1100,1100,1955,1869,98118,47.543,-122.28,1600 sqft,5766 sqft
3000375,6/8/2014,300000.0,4BHK,177.439 sqm,451.6798 sqm,2.0,0,average,average,1910,0,2005,1869,98038,47.3607,-122.034,186.72899999999998 sqm,472.9539 sqm
9000528,5/5/2014,900000.0,3BHK,1330 sqft,77972 sqft,1.0,0,average,average,1330,0,1928,1954,98033,47.6891,-122.159,1340 sqft,17689 sqft
6799714,8/5/2014,679900.0,3BHK,2440 sqft,5750 sqft,2.0,0,average,good,1980,460,2000,1869,98116,47.565,-122.381,1520 sqft,5750 sqft
4630627,6/5/2014,463000.0,3BHK,152.356 sqm,2784.2129999999997 sqm,2.0,0,average,average,1640,0,1992,1869,98053,47.6359,-121.974,146.78199999999998 sqm,2638.2671 sqm
3800036,8/28/2014,380000.0,5BHK,2760 sqft,11340 sqft,2.0,0,good,good,2760,0,1978,1869,98059,47.4769,-122.141,2470 sqft,11340 sqft
3295466,12/10/2014,329500.0,4BHK,169.078 sqm,735.0248 sqm,2.0,0,average,average,1820,0,1994,1869,98038,47.3845,-122.029,169.078 sqm,758.8072 sqm
6049868,8/19/2014,604950.0,3BHK,2110 sqft,5608 sqft,1.0,0,average,average,1340,770,2013,1869,98033,47.6743,-122.184,2040 sqft,9363 sqft
4650932,1/30/2015,465000.0,3BHK,1840 sqft,40438 sqft,2.0,0,average,average,1840,0,1994,1869,98045,47.4853,-121.709,1380 sqft,44049 sqft
6730932,3/26/2015,673000.0,4BHK,2990 sqft,10400 sqft,2.0,0,average,good,2990,0,2002,1869,98166,47.4508,-122.359,2140 sqft,17449 sqft
8100103,1/10/2014,810000.0,4BHK,3520 sqft,15420 sqft,2.0,0,average,good,3520,0,1991,1869,98074,47.6375,-122.016,3400 sqft,21455 sqft
7850799,4/23/2015,785000.0,4BHK,2440 sqft,69415 sqft,1.0,0,good,average,1910,530,1989,1869,98075,47.5944,-122.042,2770 sqft,24361 sqft
3380005,11/20/2014,338000.0,4BHK,2090 sqft,7500 sqft,1.0,0,average,average,1370,720,1986,1869,98056,47.4888,-122.182,1810 sqft,7650 sqft
2800100,12/4/2014,280000.0,3BHK,1430 sqft,7222 sqft,2.0,0,average,average,1430,0,1993,1869,98056,47.5112,-122.19,1430 sqft,7220 sqft
7300277,5/20/2014,730000.0,4BHK,3230 sqft,7331 sqft,2.0,0,average,good,3230,0,2004,1869,98075,47.5823,-121.97,3480 sqft,7447 sqft
2750546,10/27/2014,275000.0,3BHK,1590 sqft,7750 sqft,1.0,0,average,average,1060,530,1997,1869,98038,47.3624,-122.045,1680 sqft,7500 sqft
5950655,29/4/2015,595000.0,4BHK,2020 sqft,2849 sqft,2.0,0,average,average,2020,0,1960,1869,98115,47.6831,-122.329,1910 sqft,3120 sqft
4350214,4/21/2015,435000.0,3BHK,120.77 sqm,311.0292 sqm,1.5,0,average,average,1300,0,1904,2014,98144,47.592,-122.307,147.71099999999998 sqm,239.4033 sqm
9500371,8/5/2014,950000.0,3BHK,4040 sqft,14338 sqft,2.0,0,average,good,3030,1010,1986,1869,98077,47.7268,-122.06,3360 sqft,14142 sqft
3890462,3/13/2015,389000.0,4BHK,2130 sqft,5337 sqft,2.0,0,average,average,2130,0,2001,1869,98019,47.7237,-121.959,2300 sqft,6930 sqft
5600133,1/21/2015,560000.0,4BHK,236.89499999999998 sqm,724.62 sqm,1.0,0,average,average,1580,970,1968,1869,98052,47.6283,-122.095,224.81799999999998 sqm,747.845 sqm
13500812,7/28/2014,1350000.0,5BHK,445.91999999999996 sqm,1392.0136 sqm,2.0,0,average,good,3480,1320,1998,1869,98006,47.5543,-122.148,376.245 sqm,1765.9361 sqm
3655476,6/25/2014,365500.0,3BHK,130.989 sqm,891.8399999999999 sqm,1.0,0,good,average,1410,0,1983,1869,98072,47.7591,-122.146,130.989 sqm,891.8399999999999 sqm
2524100,5/15/2014,252350.0,3BHK,1650 sqft,7352 sqft,1.0,0,average,average,1160,490,1979,1869,98058,47.4612,-122.169,1710 sqft,7350 sqft
4040179,9/5/2014,403950.0,4BHK,2120 sqft,13780 sqft,2.0,0,average,average,2120,0,1993,1869,98146,47.4987,-122.365,1880 sqft,12000 sqft
3850407,1/8/2014,385000.0,4BHK,2040 sqft,10726 sqft,1.0,0,average,average,1380,660,1954,1869,98177,47.772,-122.358,1610 sqft,10020 sqft
3450100,10/12/2014,345000.0,4BHK,1550 sqft,7620 sqft,1.5,0,average,average,1550,0,1957,1869,98106,47.5287,-122.35,1450 sqft,7620 sqft
4900087,17/9/2014,490000.0,3BHK,1980 sqft,3128 sqft,2.0,0,good,good,1980,0,1979,1869,98008,47.6109,-122.114,1950 sqft,2856 sqft
3300589,18/6/2014,330000.0,3BHK,1600 sqft,26977 sqft,2.0,0,average,average,1600,0,2005,1869,98019,47.7736,-121.901,1790 sqft,27743 sqft
9270783,12/5/2014,927000.0,4BHK,306.57 sqm,1123.161 sqm,2.0,0,average,average,3300,0,1953,1869,98004,47.6294,-122.218,295.42199999999997 sqm,1137.0031 sqm
11200567,7/28/2014,1120000.0,4BHK,3840 sqft,16619 sqft,2.0,0,good,good,3840,0,1983,1869,98040,47.5634,-122.213,3600 sqft,16553 sqft
5300566,9/3/2015,530000.0,5BHK,2720 sqft,8800 sqft,1.0,0,good,average,1500,1220,1958,1869,98008,47.5976,-122.118,2110 sqft,8800 sqft
3787738,6/19/2014,378750.0,3BHK,2160 sqft,3000 sqft,1.5,0,average,average,1260,900,1909,2011,98118,47.5644,-122.289,1060 sqft,3500 sqft
2699096,19/6/2014,269900.0,4BHK,1530 sqft,8750 sqft,1.5,0,good,average,1530,0,1968,1869,98058,47.4556,-122.157,1390 sqft,8750 sqft
5570361,6/3/2015,557000.0,3BHK,1710 sqft,2096 sqft,2.0,0,average,average,1290,420,2008,1869,98122,47.6055,-122.305,1630 sqft,1543 sqft
3600910,25/8/2014,360000.0,4BHK,3730 sqft,16980 sqft,1.0,0,good,average,2150,1580,1974,1869,98022,47.1775,-122.022,1880 sqft,16963 sqft
3520775,4/22/2015,352000.0,2BHK,940 sqft,5000 sqft,1.0,0,good,average,940,0,1937,1869,98117,47.6879,-122.385,1560 sqft,4500 sqft
4370703,2/24/2015,437000.0,3BHK,1750 sqft,22357 sqft,2.0,0,average,average,1750,0,1994,1869,98045,47.4807,-121.779,2430 sqft,22357 sqft
3225513,6/18/2014,322500.0,4BHK,1820 sqft,6753 sqft,2.0,0,average,average,1820,0,1994,1869,98038,47.3845,-122.032,1820 sqft,7107 sqft
6500419,12/9/2014,650000.0,3BHK,140.279 sqm,185.79999999999998 sqm,2.0,0,average,good,1330,180,2001,1869,98116,47.5815,-122.402,140.279 sqm,125.60079999999999 sqm
2785361,17/4/2015,278500.0,3BHK,1570 sqft,5250 sqft,1.0,0,average,average,1570,0,1998,1869,98092,47.3163,-122.188,1570 sqft,5250 sqft
3649554,4/27/2015,364950.0,4BHK,1930 sqft,6957 sqft,2.0,0,average,average,1930,0,1995,1869,98055,47.4309,-122.191,2090 sqft,6996 sqft
8400542,9/11/2014,840000.0,4BHK,263.836 sqm,3728.9130999999998 sqm,1.0,0,good,good,2840,0,1986,1869,98038,47.401,-122.026,295.42199999999997 sqm,3423.5508 sqm
2680655,3/18/2015,268000.0,3BHK,1550 sqft,8134 sqft,2.0,0,average,average,1550,0,1991,1869,98031,47.404,-122.191,1550 sqft,8134 sqft
5175626,7/16/2014,517534.0,2BHK,833 sqft,143947 sqft,1.0,0,average,poor,833,0,2006,1869,98070,47.3889,-122.482,1380 sqft,143947 sqft
5775563,7/23/2014,577500.0,3BHK,2000 sqft,7251 sqft,2.0,0,average,good,2000,0,1995,1869,98034,47.7067,-122.2,2450 sqft,8118 sqft
3390484,2/12/2015,339000.0,4BHK,222.03099999999998 sqm,694.8919999999999 sqm,1.5,0,average,average,2390,0,1920,1869,98178,47.504,-122.227,264.765 sqm,637.9443 sqm
